user_id,first_tx_id,first_tx_date,cohort_month
12484,17374,2023-10-31,2023-10
12486,17375,2023-10-31,2023-10
12487,17376,2023-10-31,2023-10
12488,17377,2023-10-31,2023-10
12490,17378,2023-10-31,2023-10
12492,17380,2023-10-31,2023-10
12495,17381,2023-10-31,2023-10
12498,17382,2023-10-31,2023-10
12499,17383,2023-10-31,2023-10
12500,17384,2023-10-31,2023-10
12501,17385,2023-10-31,2023-10
12502,17386,2023-10-31,2023-10
12503,17387,2023-10-31,2023-10
12504,17388,2023-10-31,2023-10
12505,17389,2023-10-31,2023-10
12506,17390,2023-10-31,2023-10
12507,17391,2023-10-31,2023-10
12508,17392,2023-10-31,2023-10
12509,17393,2023-10-31,2023-10
12512,17394,2023-10-31,2023-10
12513,17395,2023-10-31,2023-10
12514,17396,2023-10-31,2023-10
12515,17397,2023-10-31,2023-10
12516,17398,2023-10-31,2023-10
12517,17399,2023-10-31,2023-10
12518,17400,2023-10-31,2023-10
12519,17401,2023-10-31,2023-10
12520,17402,2023-10-31,2023-10
12521,17472,2023-11-01,2023-11
12522,17473,2023-11-01,2023-11
12526,17474,2023-11-01,2023-11
12534,17475,2023-11-01,2023-11
12537,17476,2023-11-01,2023-11
12543,17477,2023-11-01,2023-11
12545,17478,2023-11-01,2023-11
12556,17479,2023-11-01,2023-11
12523,17529,2023-11-02,2023-11
12528,17530,2023-11-02,2023-11
12557,17531,2023-11-02,2023-11
12558,17532,2023-11-02,2023-11
12568,17533,2023-11-02,2023-11
12533,17584,2023-11-03,2023-11
12547,17585,2023-11-03,2023-11
12550,17586,2023-11-03,2023-11
12554,17587,2023-11-03,2023-11
12555,17588,2023-11-03,2023-11
12594,17589,2023-11-03,2023-11
12596,17590,2023-11-03,2023-11
12601,17591,2023-11-03,2023-11
12606,17592,2023-11-03,2023-11
12625,17593,2023-11-03,2023-11
12628,17594,2023-11-03,2023-11
12567,17630,2023-11-04,2023-11
12580,17631,2023-11-04,2023-11
12581,17632,2023-11-04,2023-11
12586,17633,2023-11-04,2023-11
12603,17634,2023-11-04,2023-11
12611,17635,2023-11-04,2023-11
12623,17636,2023-11-04,2023-11
12626,17637,2023-11-04,2023-11
12627,17638,2023-11-04,2023-11
12638,17639,2023-11-04,2023-11
12650,17640,2023-11-04,2023-11
12660,17641,2023-11-04,2023-11
12662,17642,2023-11-04,2023-11
12530,17693,2023-11-05,2023-11
12544,17694,2023-11-05,2023-11
12548,17695,2023-11-05,2023-11
12552,17696,2023-11-05,2023-11
12562,17697,2023-11-05,2023-11
12563,17698,2023-11-05,2023-11
12564,17699,2023-11-05,2023-11
12570,17700,2023-11-05,2023-11
12583,17701,2023-11-05,2023-11
12587,17702,2023-11-05,2023-11
12590,17703,2023-11-05,2023-11
12599,17704,2023-11-05,2023-11
12612,17706,2023-11-05,2023-11
12617,17707,2023-11-05,2023-11
12618,17708,2023-11-05,2023-11
12619,17709,2023-11-05,2023-11
12620,17710,2023-11-05,2023-11
12632,17711,2023-11-05,2023-11
12651,17712,2023-11-05,2023-11
12667,17713,2023-11-05,2023-11
12688,17714,2023-11-05,2023-11
12690,17715,2023-11-05,2023-11
12696,17716,2023-11-05,2023-11
12703,17717,2023-11-05,2023-11
12527,17759,2023-11-06,2023-11
12531,17760,2023-11-06,2023-11
12535,17761,2023-11-06,2023-11
12542,17762,2023-11-06,2023-11
12571,17763,2023-11-06,2023-11
12575,17764,2023-11-06,2023-11
12577,17765,2023-11-06,2023-11
12578,17766,2023-11-06,2023-11
12584,17767,2023-11-06,2023-11
12588,17768,2023-11-06,2023-11
12593,17769,2023-11-06,2023-11
12634,17770,2023-11-06,2023-11
12639,17771,2023-11-06,2023-11
12648,17772,2023-11-06,2023-11
12665,17773,2023-11-06,2023-11
12669,17774,2023-11-06,2023-11
12683,17775,2023-11-06,2023-11
12698,17776,2023-11-06,2023-11
12707,17777,2023-11-06,2023-11
12711,17778,2023-11-06,2023-11
12730,17779,2023-11-06,2023-11
12730,17780,2023-11-06,2023-11
12565,17825,2023-11-07,2023-11
12591,17826,2023-11-07,2023-11
12592,17827,2023-11-07,2023-11
12595,17828,2023-11-07,2023-11
12608,17829,2023-11-07,2023-11
12614,17830,2023-11-07,2023-11
12621,17831,2023-11-07,2023-11
12629,17832,2023-11-07,2023-11
12654,17833,2023-11-07,2023-11
12673,17834,2023-11-07,2023-11
12682,17835,2023-11-07,2023-11
12706,17836,2023-11-07,2023-11
12719,17837,2023-11-07,2023-11
12733,17838,2023-11-07,2023-11
12737,17839,2023-11-07,2023-11
12738,17840,2023-11-07,2023-11
12741,17841,2023-11-07,2023-11
12745,17842,2023-11-07,2023-11
12754,17843,2023-11-07,2023-11
12760,17844,2023-11-07,2023-11
12766,17845,2023-11-07,2023-11
12549,17899,2023-11-08,2023-11
12553,17900,2023-11-08,2023-11
12569,17901,2023-11-08,2023-11
12576,17902,2023-11-08,2023-11
12605,17903,2023-11-08,2023-11
12609,17904,2023-11-08,2023-11
12622,17905,2023-11-08,2023-11
12624,17906,2023-11-08,2023-11
12640,17907,2023-11-08,2023-11
12645,17908,2023-11-08,2023-11
12657,17909,2023-11-08,2023-11
12694,17910,2023-11-08,2023-11
12695,17911,2023-11-08,2023-11
12704,17912,2023-11-08,2023-11
12724,17913,2023-11-08,2023-11
12728,17914,2023-11-08,2023-11
12742,17915,2023-11-08,2023-11
12743,17916,2023-11-08,2023-11
12759,17917,2023-11-08,2023-11
12782,17918,2023-11-08,2023-11
12783,17919,2023-11-08,2023-11
12787,17920,2023-11-08,2023-11
12790,17921,2023-11-08,2023-11
12791,17922,2023-11-08,2023-11
12793,17923,2023-11-08,2023-11
12579,17969,2023-11-09,2023-11
12585,17970,2023-11-09,2023-11
12597,17971,2023-11-09,2023-11
12600,17972,2023-11-09,2023-11
12607,17973,2023-11-09,2023-11
12616,17974,2023-11-09,2023-11
12631,17976,2023-11-09,2023-11
12637,17977,2023-11-09,2023-11
12647,17978,2023-11-09,2023-11
12649,17979,2023-11-09,2023-11
12655,17981,2023-11-09,2023-11
12659,17982,2023-11-09,2023-11
12663,17983,2023-11-09,2023-11
12679,17984,2023-11-09,2023-11
12705,17985,2023-11-09,2023-11
12731,17986,2023-11-09,2023-11
12734,17987,2023-11-09,2023-11
12746,17988,2023-11-09,2023-11
12752,17989,2023-11-09,2023-11
12763,17990,2023-11-09,2023-11
12764,17991,2023-11-09,2023-11
12776,17992,2023-11-09,2023-11
12789,17993,2023-11-09,2023-11
12819,17994,2023-11-09,2023-11
12821,17995,2023-11-09,2023-11
12825,17996,2023-11-09,2023-11
12602,18049,2023-11-10,2023-11
12604,18050,2023-11-10,2023-11
12653,18051,2023-11-10,2023-11
12664,18052,2023-11-10,2023-11
12672,18053,2023-11-10,2023-11
12674,18054,2023-11-10,2023-11
12684,18055,2023-11-10,2023-11
12697,18056,2023-11-10,2023-11
12709,18057,2023-11-10,2023-11
12713,18058,2023-11-10,2023-11
12715,18059,2023-11-10,2023-11
12718,18060,2023-11-10,2023-11
12726,18061,2023-11-10,2023-11
12727,18062,2023-11-10,2023-11
12740,18064,2023-11-10,2023-11
12744,18065,2023-11-10,2023-11
12749,18066,2023-11-10,2023-11
12762,18067,2023-11-10,2023-11
12767,18068,2023-11-10,2023-11
12768,18069,2023-11-10,2023-11
12805,18071,2023-11-10,2023-11
12807,18072,2023-11-10,2023-11
12817,18073,2023-11-10,2023-11
12827,18074,2023-11-10,2023-11
12843,18075,2023-11-10,2023-11
12857,18076,2023-11-10,2023-11
12630,18140,2023-11-11,2023-11
12643,18141,2023-11-11,2023-11
12646,18142,2023-11-11,2023-11
12666,18144,2023-11-11,2023-11
12680,18145,2023-11-11,2023-11
12689,18146,2023-11-11,2023-11
12691,18147,2023-11-11,2023-11
12692,18148,2023-11-11,2023-11
12702,18149,2023-11-11,2023-11
12708,18150,2023-11-11,2023-11
12721,18152,2023-11-11,2023-11
12723,18153,2023-11-11,2023-11
12732,18154,2023-11-11,2023-11
12739,18155,2023-11-11,2023-11
12748,18157,2023-11-11,2023-11
12756,18158,2023-11-11,2023-11
12757,18159,2023-11-11,2023-11
12769,18160,2023-11-11,2023-11
12772,18161,2023-11-11,2023-11
12781,18162,2023-11-11,2023-11
12795,18163,2023-11-11,2023-11
12796,18164,2023-11-11,2023-11
12798,18165,2023-11-11,2023-11
12800,18166,2023-11-11,2023-11
12804,18167,2023-11-11,2023-11
12811,18168,2023-11-11,2023-11
12814,18169,2023-11-11,2023-11
12816,18170,2023-11-11,2023-11
12831,18171,2023-11-11,2023-11
12835,18172,2023-11-11,2023-11
12842,18173,2023-11-11,2023-11
12845,18174,2023-11-11,2023-11
12849,18175,2023-11-11,2023-11
12861,18176,2023-11-11,2023-11
12870,18177,2023-11-11,2023-11
12877,18178,2023-11-11,2023-11
12668,18230,2023-11-12,2023-11
12675,18231,2023-11-12,2023-11
12686,18232,2023-11-12,2023-11
12687,18233,2023-11-12,2023-11
12693,18234,2023-11-12,2023-11
12699,18235,2023-11-12,2023-11
12700,18236,2023-11-12,2023-11
12710,18237,2023-11-12,2023-11
12717,18238,2023-11-12,2023-11
12720,18239,2023-11-12,2023-11
12722,18240,2023-11-12,2023-11
12753,18241,2023-11-12,2023-11
12775,18242,2023-11-12,2023-11
12777,18243,2023-11-12,2023-11
12792,18244,2023-11-12,2023-11
12820,18245,2023-11-12,2023-11
12823,18246,2023-11-12,2023-11
12824,18247,2023-11-12,2023-11
12833,18248,2023-11-12,2023-11
12844,18249,2023-11-12,2023-11
12844,18250,2023-11-12,2023-11
12858,18251,2023-11-12,2023-11
12894,18253,2023-11-12,2023-11
12898,18254,2023-11-12,2023-11
12904,18255,2023-11-12,2023-11
12907,18256,2023-11-12,2023-11
12913,18257,2023-11-12,2023-11
12922,18258,2023-11-12,2023-11
12924,18259,2023-11-12,2023-11
12925,18260,2023-11-12,2023-11
12714,18308,2023-11-13,2023-11
12714,18309,2023-11-13,2023-11
12729,18310,2023-11-13,2023-11
12761,18311,2023-11-13,2023-11
12778,18312,2023-11-13,2023-11
12780,18313,2023-11-13,2023-11
12788,18314,2023-11-13,2023-11
12794,18315,2023-11-13,2023-11
12801,18317,2023-11-13,2023-11
12822,18318,2023-11-13,2023-11
12829,18319,2023-11-13,2023-11
12836,18320,2023-11-13,2023-11
12864,18321,2023-11-13,2023-11
12878,18322,2023-11-13,2023-11
12892,18323,2023-11-13,2023-11
12900,18324,2023-11-13,2023-11
12910,18325,2023-11-13,2023-11
12911,18326,2023-11-13,2023-11
12914,18327,2023-11-13,2023-11
12917,18328,2023-11-13,2023-11
12937,18329,2023-11-13,2023-11
12943,18330,2023-11-13,2023-11
12950,18331,2023-11-13,2023-11
12750,18383,2023-11-14,2023-11
12751,18384,2023-11-14,2023-11
12758,18385,2023-11-14,2023-11
12765,18386,2023-11-14,2023-11
12774,18387,2023-11-14,2023-11
12784,18388,2023-11-14,2023-11
12786,18389,2023-11-14,2023-11
12846,18390,2023-11-14,2023-11
12852,18391,2023-11-14,2023-11
12859,18392,2023-11-14,2023-11
12863,18393,2023-11-14,2023-11
12869,18394,2023-11-14,2023-11
12882,18395,2023-11-14,2023-11
12883,18396,2023-11-14,2023-11
12884,18397,2023-11-14,2023-11
12886,18398,2023-11-14,2023-11
12890,18399,2023-11-14,2023-11
12909,18400,2023-11-14,2023-11
12926,18401,2023-11-14,2023-11
12934,18402,2023-11-14,2023-11
12935,18403,2023-11-14,2023-11
12940,18404,2023-11-14,2023-11
12946,18405,2023-11-14,2023-11
12957,18406,2023-11-14,2023-11
12970,18407,2023-11-14,2023-11
12770,18461,2023-11-15,2023-11
12779,18462,2023-11-15,2023-11
12785,18463,2023-11-15,2023-11
12797,18464,2023-11-15,2023-11
12809,18465,2023-11-15,2023-11
12813,18466,2023-11-15,2023-11
12828,18467,2023-11-15,2023-11
12830,18468,2023-11-15,2023-11
12832,18469,2023-11-15,2023-11
12839,18470,2023-11-15,2023-11
12840,18471,2023-11-15,2023-11
12848,18472,2023-11-15,2023-11
12853,18473,2023-11-15,2023-11
12854,18474,2023-11-15,2023-11
12860,18475,2023-11-15,2023-11
12866,18476,2023-11-15,2023-11
12871,18477,2023-11-15,2023-11
12885,18478,2023-11-15,2023-11
12889,18479,2023-11-15,2023-11
12893,18480,2023-11-15,2023-11
12901,18481,2023-11-15,2023-11
12903,18482,2023-11-15,2023-11
12912,18483,2023-11-15,2023-11
12915,18484,2023-11-15,2023-11
12927,18485,2023-11-15,2023-11
12931,18486,2023-11-15,2023-11
12947,18487,2023-11-15,2023-11
12964,18489,2023-11-15,2023-11
12969,18490,2023-11-15,2023-11
12975,18491,2023-11-15,2023-11
12978,18492,2023-11-15,2023-11
13003,18493,2023-11-15,2023-11
13012,18494,2023-11-15,2023-11
12799,18555,2023-11-16,2023-11
12815,18556,2023-11-16,2023-11
12818,18557,2023-11-16,2023-11
12826,18558,2023-11-16,2023-11
12834,18559,2023-11-16,2023-11
12838,18560,2023-11-16,2023-11
12841,18561,2023-11-16,2023-11
12865,18563,2023-11-16,2023-11
12872,18564,2023-11-16,2023-11
12873,18565,2023-11-16,2023-11
12932,18566,2023-11-16,2023-11
12966,18567,2023-11-16,2023-11
12976,18568,2023-11-16,2023-11
12982,18569,2023-11-16,2023-11
12993,18570,2023-11-16,2023-11
12995,18571,2023-11-16,2023-11
12998,18572,2023-11-16,2023-11
13014,18573,2023-11-16,2023-11
13016,18574,2023-11-16,2023-11
13018,18575,2023-11-16,2023-11
13030,18576,2023-11-16,2023-11
13031,18577,2023-11-16,2023-11
13041,18578,2023-11-16,2023-11
13051,18579,2023-11-16,2023-11
13052,18580,2023-11-16,2023-11
13053,18581,2023-11-16,2023-11
12837,18642,2023-11-17,2023-11
12847,18643,2023-11-17,2023-11
12851,18644,2023-11-17,2023-11
12856,18645,2023-11-17,2023-11
12862,18646,2023-11-17,2023-11
12867,18647,2023-11-17,2023-11
12875,18649,2023-11-17,2023-11
12876,18650,2023-11-17,2023-11
12881,18651,2023-11-17,2023-11
12895,18652,2023-11-17,2023-11
12896,18653,2023-11-17,2023-11
12918,18654,2023-11-17,2023-11
12920,18655,2023-11-17,2023-11
12939,18656,2023-11-17,2023-11
12944,18657,2023-11-17,2023-11
12945,18658,2023-11-17,2023-11
12952,18659,2023-11-17,2023-11
12954,18660,2023-11-17,2023-11
12968,18661,2023-11-17,2023-11
12977,18662,2023-11-17,2023-11
12983,18663,2023-11-17,2023-11
12990,18664,2023-11-17,2023-11
12994,18665,2023-11-17,2023-11
13002,18666,2023-11-17,2023-11
13005,18667,2023-11-17,2023-11
13006,18668,2023-11-17,2023-11
13035,18669,2023-11-17,2023-11
13039,18670,2023-11-17,2023-11
13057,18671,2023-11-17,2023-11
13089,18672,2023-11-17,2023-11
12868,18720,2023-11-18,2023-11
12887,18722,2023-11-18,2023-11
12902,18723,2023-11-18,2023-11
12916,18724,2023-11-18,2023-11
12919,18725,2023-11-18,2023-11
12921,18726,2023-11-18,2023-11
12923,18727,2023-11-18,2023-11
12929,18728,2023-11-18,2023-11
12933,18729,2023-11-18,2023-11
12948,18730,2023-11-18,2023-11
12949,18731,2023-11-18,2023-11
12953,18732,2023-11-18,2023-11
12961,18733,2023-11-18,2023-11
12971,18734,2023-11-18,2023-11
12974,18735,2023-11-18,2023-11
12981,18736,2023-11-18,2023-11
12984,18737,2023-11-18,2023-11
12996,18738,2023-11-18,2023-11
13001,18739,2023-11-18,2023-11
13009,18740,2023-11-18,2023-11
13020,18741,2023-11-18,2023-11
13027,18742,2023-11-18,2023-11
13029,18743,2023-11-18,2023-11
13042,18744,2023-11-18,2023-11
13050,18745,2023-11-18,2023-11
13065,18746,2023-11-18,2023-11
13070,18747,2023-11-18,2023-11
13077,18748,2023-11-18,2023-11
13078,18749,2023-11-18,2023-11
13101,18750,2023-11-18,2023-11
12906,18795,2023-11-19,2023-11
12928,18796,2023-11-19,2023-11
12938,18797,2023-11-19,2023-11
12942,18798,2023-11-19,2023-11
12955,18799,2023-11-19,2023-11
12963,18800,2023-11-19,2023-11
12967,18801,2023-11-19,2023-11
12972,18802,2023-11-19,2023-11
12973,18803,2023-11-19,2023-11
12985,18804,2023-11-19,2023-11
12986,18805,2023-11-19,2023-11
12997,18806,2023-11-19,2023-11
13011,18807,2023-11-19,2023-11
13013,18808,2023-11-19,2023-11
13017,18809,2023-11-19,2023-11
13021,18810,2023-11-19,2023-11
13023,18811,2023-11-19,2023-11
13025,18812,2023-11-19,2023-11
13032,18814,2023-11-19,2023-11
13034,18815,2023-11-19,2023-11
13038,18816,2023-11-19,2023-11
13048,18817,2023-11-19,2023-11
13054,18818,2023-11-19,2023-11
13064,18819,2023-11-19,2023-11
13067,18820,2023-11-19,2023-11
13075,18821,2023-11-19,2023-11
13080,18822,2023-11-19,2023-11
13081,18823,2023-11-19,2023-11
13096,18824,2023-11-19,2023-11
13102,18825,2023-11-19,2023-11
13112,18826,2023-11-19,2023-11
13117,18827,2023-11-19,2023-11
13118,18828,2023-11-19,2023-11
13130,18829,2023-11-19,2023-11
13138,18830,2023-11-19,2023-11
13156,18831,2023-11-19,2023-11
12941,18885,2023-11-20,2023-11
12951,18886,2023-11-20,2023-11
12958,18888,2023-11-20,2023-11
12965,18889,2023-11-20,2023-11
12992,18890,2023-11-20,2023-11
13007,18892,2023-11-20,2023-11
13008,18893,2023-11-20,2023-11
13015,18894,2023-11-20,2023-11
13019,18895,2023-11-20,2023-11
13043,18897,2023-11-20,2023-11
13045,18898,2023-11-20,2023-11
13061,18899,2023-11-20,2023-11
13076,18900,2023-11-20,2023-11
13082,18901,2023-11-20,2023-11
13088,18902,2023-11-20,2023-11
13091,18903,2023-11-20,2023-11
13104,18904,2023-11-20,2023-11
13108,18905,2023-11-20,2023-11
13121,18906,2023-11-20,2023-11
13123,18907,2023-11-20,2023-11
13143,18908,2023-11-20,2023-11
13149,18909,2023-11-20,2023-11
13150,18910,2023-11-20,2023-11
13165,18911,2023-11-20,2023-11
13167,18912,2023-11-20,2023-11
13181,18913,2023-11-20,2023-11
12956,18972,2023-11-21,2023-11
12962,18973,2023-11-21,2023-11
12979,18975,2023-11-21,2023-11
12980,18976,2023-11-21,2023-11
12988,18977,2023-11-21,2023-11
13033,18978,2023-11-21,2023-11
13036,18979,2023-11-21,2023-11
13072,18980,2023-11-21,2023-11
13073,18981,2023-11-21,2023-11
13092,18983,2023-11-21,2023-11
13098,18984,2023-11-21,2023-11
13107,18985,2023-11-21,2023-11
13116,18986,2023-11-21,2023-11
13120,18987,2023-11-21,2023-11
13133,18988,2023-11-21,2023-11
13146,18989,2023-11-21,2023-11
13153,18990,2023-11-21,2023-11
13183,18991,2023-11-21,2023-11
13188,18992,2023-11-21,2023-11
13190,18993,2023-11-21,2023-11
13195,18994,2023-11-21,2023-11
13202,18995,2023-11-21,2023-11
13212,18996,2023-11-21,2023-11
12991,19048,2023-11-22,2023-11
12999,19049,2023-11-22,2023-11
13024,19050,2023-11-22,2023-11
13026,19051,2023-11-22,2023-11
13040,19052,2023-11-22,2023-11
13044,19053,2023-11-22,2023-11
13049,19054,2023-11-22,2023-11
13055,19055,2023-11-22,2023-11
13063,19056,2023-11-22,2023-11
13071,19057,2023-11-22,2023-11
13074,19058,2023-11-22,2023-11
13085,19059,2023-11-22,2023-11
13086,19060,2023-11-22,2023-11
13097,19061,2023-11-22,2023-11
13113,19062,2023-11-22,2023-11
13115,19063,2023-11-22,2023-11
13127,19064,2023-11-22,2023-11
13137,19065,2023-11-22,2023-11
13141,19066,2023-11-22,2023-11
13144,19067,2023-11-22,2023-11
13152,19068,2023-11-22,2023-11
13164,19069,2023-11-22,2023-11
13170,19070,2023-11-22,2023-11
13173,19071,2023-11-22,2023-11
13177,19072,2023-11-22,2023-11
13180,19073,2023-11-22,2023-11
13204,19074,2023-11-22,2023-11
13207,19075,2023-11-22,2023-11
13211,19076,2023-11-22,2023-11
13229,19077,2023-11-22,2023-11
13251,19078,2023-11-22,2023-11
13252,19079,2023-11-22,2023-11
13037,19129,2023-11-23,2023-11
13046,19130,2023-11-23,2023-11
13047,19131,2023-11-23,2023-11
13058,19132,2023-11-23,2023-11
13060,19133,2023-11-23,2023-11
13062,19134,2023-11-23,2023-11
13066,19135,2023-11-23,2023-11
13084,19136,2023-11-23,2023-11
13095,19137,2023-11-23,2023-11
13100,19138,2023-11-23,2023-11
13103,19139,2023-11-23,2023-11
13119,19140,2023-11-23,2023-11
13122,19141,2023-11-23,2023-11
13128,19142,2023-11-23,2023-11
13136,19143,2023-11-23,2023-11
13157,19144,2023-11-23,2023-11
13160,19145,2023-11-23,2023-11
13168,19146,2023-11-23,2023-11
13169,19147,2023-11-23,2023-11
13185,19148,2023-11-23,2023-11
13187,19149,2023-11-23,2023-11
13191,19150,2023-11-23,2023-11
13193,19151,2023-11-23,2023-11
13200,19152,2023-11-23,2023-11
13201,19153,2023-11-23,2023-11
13216,19154,2023-11-23,2023-11
13218,19155,2023-11-23,2023-11
13225,19156,2023-11-23,2023-11
13232,19157,2023-11-23,2023-11
13232,19158,2023-11-23,2023-11
13237,19159,2023-11-23,2023-11
13241,19160,2023-11-23,2023-11
13260,19161,2023-11-23,2023-11
13261,19162,2023-11-23,2023-11
13285,19163,2023-11-23,2023-11
13292,19164,2023-11-23,2023-11
13294,19165,2023-11-23,2023-11
13059,19206,2023-11-24,2023-11
13069,19207,2023-11-24,2023-11
13079,19208,2023-11-24,2023-11
13083,19209,2023-11-24,2023-11
13087,19210,2023-11-24,2023-11
13090,19211,2023-11-24,2023-11
13099,19212,2023-11-24,2023-11
13110,19213,2023-11-24,2023-11
13111,19214,2023-11-24,2023-11
13114,19215,2023-11-24,2023-11
13124,19216,2023-11-24,2023-11
13134,19217,2023-11-24,2023-11
13135,19218,2023-11-24,2023-11
13139,19219,2023-11-24,2023-11
13147,19220,2023-11-24,2023-11
13155,19221,2023-11-24,2023-11
13172,19222,2023-11-24,2023-11
13178,19223,2023-11-24,2023-11
13197,19225,2023-11-24,2023-11
13199,19226,2023-11-24,2023-11
13210,19227,2023-11-24,2023-11
13217,19228,2023-11-24,2023-11
13220,19229,2023-11-24,2023-11
13223,19230,2023-11-24,2023-11
13227,19231,2023-11-24,2023-11
13245,19232,2023-11-24,2023-11
13267,19233,2023-11-24,2023-11
13268,19234,2023-11-24,2023-11
13284,19235,2023-11-24,2023-11
13297,19236,2023-11-24,2023-11
13298,19237,2023-11-24,2023-11
13313,19238,2023-11-24,2023-11
13320,19239,2023-11-24,2023-11
13325,19240,2023-11-24,2023-11
13105,19293,2023-11-25,2023-11
13126,19295,2023-11-25,2023-11
13140,19296,2023-11-25,2023-11
13158,19298,2023-11-25,2023-11
13171,19299,2023-11-25,2023-11
13186,19300,2023-11-25,2023-11
13192,19301,2023-11-25,2023-11
13203,19302,2023-11-25,2023-11
13205,19304,2023-11-25,2023-11
13206,19305,2023-11-25,2023-11
13226,19307,2023-11-25,2023-11
13233,19308,2023-11-25,2023-11
13242,19309,2023-11-25,2023-11
13243,19310,2023-11-25,2023-11
13249,19311,2023-11-25,2023-11
13265,19312,2023-11-25,2023-11
13277,19313,2023-11-25,2023-11
13291,19314,2023-11-25,2023-11
13310,19315,2023-11-25,2023-11
13319,19316,2023-11-25,2023-11
13327,19317,2023-11-25,2023-11
13330,19318,2023-11-25,2023-11
13359,19319,2023-11-25,2023-11
13142,19386,2023-11-26,2023-11
13148,19387,2023-11-26,2023-11
13151,19388,2023-11-26,2023-11
13161,19389,2023-11-26,2023-11
13166,19390,2023-11-26,2023-11
13184,19391,2023-11-26,2023-11
13189,19392,2023-11-26,2023-11
13228,19393,2023-11-26,2023-11
13230,19394,2023-11-26,2023-11
13231,19395,2023-11-26,2023-11
13238,19396,2023-11-26,2023-11
13240,19397,2023-11-26,2023-11
13254,19398,2023-11-26,2023-11
13255,19399,2023-11-26,2023-11
13264,19400,2023-11-26,2023-11
13276,19401,2023-11-26,2023-11
13279,19402,2023-11-26,2023-11
13288,19403,2023-11-26,2023-11
13312,19404,2023-11-26,2023-11
13318,19405,2023-11-26,2023-11
13335,19406,2023-11-26,2023-11
13351,19407,2023-11-26,2023-11
13355,19408,2023-11-26,2023-11
13360,19409,2023-11-26,2023-11
13390,19410,2023-11-26,2023-11
13393,19411,2023-11-26,2023-11
13163,19465,2023-11-27,2023-11
13175,19466,2023-11-27,2023-11
13179,19467,2023-11-27,2023-11
13182,19468,2023-11-27,2023-11
13196,19470,2023-11-27,2023-11
13234,19471,2023-11-27,2023-11
13256,19472,2023-11-27,2023-11
13266,19473,2023-11-27,2023-11
13278,19474,2023-11-27,2023-11
13280,19475,2023-11-27,2023-11
13282,19476,2023-11-27,2023-11
13301,19477,2023-11-27,2023-11
13309,19478,2023-11-27,2023-11
13311,19479,2023-11-27,2023-11
13317,19480,2023-11-27,2023-11
13324,19481,2023-11-27,2023-11
13331,19482,2023-11-27,2023-11
13345,19483,2023-11-27,2023-11
13358,19484,2023-11-27,2023-11
13369,19485,2023-11-27,2023-11
13396,19486,2023-11-27,2023-11
13403,19487,2023-11-27,2023-11
13406,19488,2023-11-27,2023-11
13414,19489,2023-11-27,2023-11
13416,19490,2023-11-27,2023-11
13429,19491,2023-11-27,2023-11
13208,19554,2023-11-28,2023-11
13219,19555,2023-11-28,2023-11
13222,19556,2023-11-28,2023-11
13246,19557,2023-11-28,2023-11
13248,19558,2023-11-28,2023-11
13258,19559,2023-11-28,2023-11
13259,19560,2023-11-28,2023-11
13272,19561,2023-11-28,2023-11
13273,19562,2023-11-28,2023-11
13289,19563,2023-11-28,2023-11
13307,19564,2023-11-28,2023-11
13315,19565,2023-11-28,2023-11
13316,19566,2023-11-28,2023-11
13321,19567,2023-11-28,2023-11
13342,19568,2023-11-28,2023-11
13362,19570,2023-11-28,2023-11
13368,19571,2023-11-28,2023-11
13382,19572,2023-11-28,2023-11
13384,19573,2023-11-28,2023-11
13394,19574,2023-11-28,2023-11
13402,19575,2023-11-28,2023-11
13436,19576,2023-11-28,2023-11
13224,19638,2023-11-29,2023-11
13247,19639,2023-11-29,2023-11
13250,19640,2023-11-29,2023-11
13253,19641,2023-11-29,2023-11
13257,19642,2023-11-29,2023-11
13274,19643,2023-11-29,2023-11
13275,19644,2023-11-29,2023-11
13281,19645,2023-11-29,2023-11
13286,19646,2023-11-29,2023-11
13295,19647,2023-11-29,2023-11
13299,19648,2023-11-29,2023-11
13308,19649,2023-11-29,2023-11
13326,19650,2023-11-29,2023-11
13329,19651,2023-11-29,2023-11
13348,19652,2023-11-29,2023-11
13357,19653,2023-11-29,2023-11
13365,19654,2023-11-29,2023-11
13391,19655,2023-11-29,2023-11
13404,19656,2023-11-29,2023-11
13411,19657,2023-11-29,2023-11
13435,19658,2023-11-29,2023-11
13462,19659,2023-11-29,2023-11
13465,19660,2023-11-29,2023-11
13470,19661,2023-11-29,2023-11
13471,19662,2023-11-29,2023-11
13477,19663,2023-11-29,2023-11
13482,19664,2023-11-29,2023-11
13499,19665,2023-11-29,2023-11
13269,19718,2023-11-30,2023-11
13283,19719,2023-11-30,2023-11
13293,19720,2023-11-30,2023-11
13302,19721,2023-11-30,2023-11
13303,19722,2023-11-30,2023-11
13314,19724,2023-11-30,2023-11
13322,19725,2023-11-30,2023-11
13323,19726,2023-11-30,2023-11
13332,19727,2023-11-30,2023-11
13334,19728,2023-11-30,2023-11
13337,19729,2023-11-30,2023-11
13338,19730,2023-11-30,2023-11
13339,19731,2023-11-30,2023-11
13341,19732,2023-11-30,2023-11
13343,19733,2023-11-30,2023-11
13344,19734,2023-11-30,2023-11
13346,19735,2023-11-30,2023-11
13349,19736,2023-11-30,2023-11
13350,19737,2023-11-30,2023-11
13353,19738,2023-11-30,2023-11
13354,19739,2023-11-30,2023-11
